author	paragraphs	rhythmic	polarity analysis	polarity score
苏轼	今朝置酒强起，问为谁减动，一分香雪	三部乐	negative	0.2728328301983175
苏轼	酒酣胸胆尚开张	江神子・江城子	negative	0.07581286141829324
苏轼	灯光酒色摇金盏	蝶恋花	negative	0.04786405243457659
苏轼	左海门前酤酒市	蝶恋花	negative	0.334758907673549
苏轼	尊酒不空田百亩	蝶恋花	positive	0.668241811921077
苏轼	尊酒相逢	采桑子	negative	0.4737672181921908
苏轼	美酒清歌，留连不住，月随人千里	永遇乐	positive	0.6927534331044064
苏轼	酒阑时、高兴无穷	行香子	positive	0.8014081067262957
苏轼	酒斟时、须满十分。对一张琴，一壶酒，一溪云	行香子	negative	0.21316919629600828
苏轼	任酒花白，眼花乱，烛花红	行香子	negative	0.32844363521700937
苏轼	夜来残酒醒	菩萨蛮	negative	0.39086683419880053
苏轼	身闲惟有酒	菩萨蛮	negative	0.3095751637265377
苏轼	他年京国酒	菩萨蛮	negative	0.4822028501893618
苏轼	酒罢月随人，泪湿花如雾	生查子	positive	0.9962881748318959
苏轼	酒味多於泪	虞美人	positive	0.7642709336536191
苏轼	为米折腰，因酒弃家，口体交相累	哨遍	negative	0.23039191222518107
苏轼	二更酒醒船初发	醉落魄・一斛珠	positive	0.6875627717734621
苏轼	酒醒梦回愁几许	谒金门	positive	0.9697215789088627
苏轼	别酒频倾。不见如今劝酒人	减字木兰花	positive	0.9124621472130084
苏轼	一阵春风吹酒醒	减字木兰花	negative	0.32336242404544835
苏轼	废圃寒蔬挑翠羽，小槽春酒冻真珠	浣溪沙	positive	0.9687583101386109
苏轼	使君载酒为回车。天寒酒色转头无	浣溪沙	negative	0.3057265518419965
苏轼	翠袖倚风萦柳絮，绛唇得酒烂樱珠	浣溪沙	positive	0.9865244729739563
苏轼	酒困路长惟欲睡，日高人渴漫思茶	浣溪沙	positive	0.8257544187910708
苏轼	天气乍凉人寂寞，光阴须得酒消磨	浣溪沙	positive	0.6555479766868825
苏轼	徐邈能中酒圣贤	浣溪沙	negative	0.25063260146533384
苏轼	卖剑买牛吾欲老，乞浆得酒更何求	浣溪沙	positive	0.9795811331603808
苏轼	红酒白鱼暮归	调笑令	negative	0.44767845850986854
苏轼	今夜巫山真个好，花未落，酒新篘	江城子	positive	0.8743374627929137
苏轼	酒阑思翠被	菩萨蛮	positive	0.8959615572190156
苏轼	别酒劝君君一醉	蝶恋花	positive	0.9179326271379611
苏轼	酒阑滋味思残春	浣溪沙	positive	0.7923762438876613
苏轼	梦到故园多少路，酒醒南望隔天涯	浣溪沙	positive	0.8928882284360317
苏轼	对酒逢花不饮、待何时	虞美人	negative	0.1994150047653579
苏轼	明日酒醒应满地	天仙子	positive	0.7266535110885628
苏轼	白酒无声滑泻油	南乡子	positive	0.515547869363769
苏轼	梦回酒醒	减字木兰花	positive	0.52326067449731
苏轼	正酒酣时，人语笑，白云间	行香子	negative	0.2941021964491519
苏轼	对酒莫相忘	占春芳	positive	0.52981713966909
苏轼	美酒一杯谁与共	渔家傲	negative	0.43312986017287625
苏轼	酒病无聊，敧枕听鸣橹	祝英台近	negative	0.29109721239932196
苏轼	睡起酒阑花谢，蝶乱蜂忙	雨中花慢	negative	0.2704863610436504
苏轼	一自醉中忘了，奈何酒后思量	雨中花慢	positive	0.9157454582822403
苏轼	酒无多少醉为期，彼此不论钱数	渔父・渔歌子	negative	0.273968715780751
苏轼	酒醒还醉醉还醒，一笑人间今古	渔父・渔歌子	positive	0.9959454251698485
苏轼	黄鸡白酒渔樵社	踏莎行	negative	0.13773401144800745
李之仪	凭谁子细，说与此时情，欢暂歇，酒微醺，还解相思否	蓦山溪	positive	0.7596216595874281
李之仪	著人滋味，真个浓如酒	谢池春	positive	0.6665093933570095
李之仪	卯酒从谁细酌，馀香无计重寻	春光好	positive	0.7592623964289188
李之仪	鬓凄清镜雪，泪涨芳樽酒	千秋岁	positive	0.9783366867621685
李之仪	寄声虽有雁，会面难同酒	千秋岁	negative	0.47249954325634935
李之仪	酒病厌厌何计那，飞红更送无聊	临江仙	negative	0.46397440946379853
李之仪	酒频中	江神子・江城子	positive	0.6363757138317061
李之仪	正值文君病酒	清平乐	negative	0.4451176524167375
李之仪	劝我千年酒	清平乐	negative	0.24007295562896613
李之仪	曾借邻家酒	清平乐	positive	0.9191450741494024
李之仪	魂断酒家垆	浪淘沙	positive	0.7085923308003611
李之仪	纵酒狂歌，销遣闲烦恼	蝶恋花	positive	0.9591596534485235
李之仪	酒韵渐浓欢渐密，罗衣初试漏初迟	浣溪沙	positive	0.5603842950758449
李之仪	离恨相寻，酒狂无素	踏莎行	positive	0.9243233803859779
李之仪	酒到强寻欢日路，坐来谁为温存	临江仙	positive	0.8310952792581693
李之仪	自恨无聊常病酒，凄凉	南乡子	positive	0.5154856106615244
李之仪	欲助喜欢须是酒	减字木兰花	negative	0.13538405912873386
李之仪	酒量羡君如鹄举，寒乡怜我似鸱蹲	浣溪沙	positive	0.9589314455550495
李之仪	酒中聊复比乾坤	浣溪沙	positive	0.5032018718171197
李之仪	酒深情更深	菩萨蛮	positive	0.8975790719113057
李之仪	著便醉人如酒	雨中花令	positive	0.9357583978009159
李之仪	消得千锺美酒	雨中花令	negative	0.4627945080736482
李之仪	梦断难寻，酒醒犹困，那堪春暮	留春令	positive	0.6019997205070092
陈	若须待醉了、方开解时，问无酒、怎生醉	无愁可解	positive	0.8288319433589886
苏辙	红酒白鱼暮归	调啸・调笑令	negative	0.44767845850986854
马成	别酒多斟君莫诉	玉楼春	positive	0.9693454356383996
王齐愈	酒中愁说人留久。久留人说愁中酒	菩萨蛮	positive	0.650723640018471
王齐愈	酒杯停欲久。久欲停杯酒。杯酒唤眉开。开眉唤酒杯	菩萨蛮	negative	0.42268874580591753
王齐愈	新诗得酒因。因酒得诗新	菩萨蛮	positive	0.9913480452822611
琴操	欲整别离情，怯对尊中酒	卜算子	positive	0.9859475468857662
舒亶	不堪残酒醒，凭危楼	散天花	negative	0.08048561636709162
舒亶	冷对酒尊傍，无语含情，别是江南信	醉花阴	negative	0.19473942173878167
舒亶	酒边陡觉罗衣暖	虞美人	positive	0.947321216643155
舒亶	丰年，时节好，玉香田舍，酒满渔家	满庭芳	negative	0.4883332945337766
舒亶	陶潜病，风流载酒，秋意与人闲	满庭芳	positive	0.9657503020047891
舒亶	寻常载酒来	菩萨蛮	negative	0.4276903909990354
舒亶	高楼把酒留君住	菩萨蛮	positive	0.8293166093080964
舒亶	枕衾残酒香	菩萨蛮	negative	0.185986957867612
舒亶	把酒感秋蓬	菩萨蛮	positive	0.6900607745303322
舒亶	真珠酒滴琵琶送	菩萨蛮	negative	0.19163534722671938
舒亶	欲眠思殢酒	菩萨蛮	negative	0.3499061666902532
舒亶	酒痕和泪痕	菩萨蛮	negative	0.4737672181921908
舒亶	绿窗酒醒春如梦	菩萨蛮	positive	0.6169870809549122
舒亶	忆曾把酒赏红翠	菩萨蛮	positive	0.7390300075948186
舒亶	酒醒还是独归时	浣溪沙	negative	0.4268241655688608
舒亶	且尽红裙歌一曲，莫辞白酒饮千锺	浣溪沙	negative	0.1002856834780883
舒亶	清愁支酒力	菩萨蛮	positive	0.6184777508821578
葛胜仲	酒贵旗亭，谁是惜青铜	江城子	positive	0.9598475730089948
葛胜仲	夜宴华堂添酒兴	蝶恋花	negative	0.31228240344683345
葛胜仲	定山新棹酒船回	鹧鸪天	negative	0.3098766243123048
葛胜仲	二月风光浓似酒，小楼新湿青红	临江仙	negative	0.06767790959812914
葛胜仲	今夜那忧杀风景，酒花来斗妖浓	临江仙	positive	0.7716920965190094
葛胜仲	酒里逢花须细看	蝶恋花	positive	0.9459853171413521
葛胜仲	虽是无聊仍止酒，幸有嘉宾	浪淘沙	positive	0.521599289977255
米友仁	酒病情魔	减字木兰花	positive	0.9891857112528365
米友仁	浩渺湖天，酒浮黄菊携佳侣	点绛唇	positive	0.6405117791382934
米友仁	小舟载酒向平湖	阮郎归	positive	0.9194738131823832
米友仁	遇酒词先举，逢山眼暂明	南歌子	positive	0.8636828902207666
米友仁	菖蒲酒，玉碗十分斟	小重山	positive	0.8440824085536681
曾纡	酒红拂破香腮薄	秋霁	positive	0.8628887728727805
曾纡	丰肌得酒，嫩红微透轻縠。明朝酒醒，乱红那忍轻触	念奴娇	negative	0.25889759111577215
秦湛	拟倩东风浣此情，情更浓於酒	卜算子	negative	0.23159668170225756
吴则礼	一樽别酒君听说	秦楼月・忆秦娥	positive	0.8272791989282452
吴则礼	初把黄花酒	虞美人	positive	0.8092476197474133
吴则礼	试觅酒垆陈迹、问黄公	虞美人	negative	0.29445011284801814
向子諲	断送馀生事，惟酒可忘忧	水调歌头	positive	0.7478593468489524
向子諲	鲁酒何须醉	虞美人	positive	0.8294457583903977
向子諲	断送风光惟有酒	蝶恋花	positive	0.5967999738930904
向子諲	老人星与酒生光	鹧鸪天	negative	0.2450511457562311
向子諲	题诗谩道三千首，别酒须拚一百筹	鹧鸪天	positive	0.6359684218645572
向子諲	诗崖酒岛	减字木兰花	negative	0.4737672181921908
向子諲	旧曲重歌倾别酒，风露泣花枝	少年游	negative	0.4167182595216936
向子諲	吹堕酒杯中，笑靥撩人小	生查子	positive	0.7419145705844994
向子諲	且倾白酒	减字木兰花	positive	0.7059514727817189
向子諲	举酒高歌，人在秋天半	点绛唇	positive	0.8066623024793105
向子諲	病卧秋风，懒寻杯酒追欢宴	点绛唇	positive	0.7178334941286327
刘望之	劝子一杯酒，清泪不须流。谪仙人，解金龟，换美酒	水调歌头	negative	0.06707045504961384
向	人散酒阑珊	小重山	positive	0.6594719401320478
向	长记酒醒人散后，风月满江楼	武陵春	positive	0.657218506349185
向	酒病绵绵越瘦	西江月	positive	0.9861281600430819
向	酒阑敧枕新凉夜	虞美人	negative	0.3386350942669437
向	故人休放酒杯乾	阮郎归	positive	0.906394016999988
向滈	宝簟酒醒时，枕上月华如练	如梦令	negative	0.45526682204928004
向	野店几杯空酒。已自不成眠，那更酒醒时候	如梦令	negative	0.3109684369552722
向	长记酒醒香冷，笑将髻子隈人	清平乐	positive	0.6328322597575864
程大昌	解转春光入酒杯，萸菊谁云欠	卜算子	positive	0.7745040695597811
程大昌	酒到芳春偏弄色，轻黄泛滟鹅儿	临江仙	positive	0.79024282734827
程大昌	我盏通神君信否，酒才著盏月随生	浣溪沙	negative	0.22147553893210004
程大昌	何许分花，伊谁送酒	感皇恩	negative	0.25644496684862417
范成大	有客至门先喜，得钱沽酒何疑	木兰花慢	negative	0.056486731733567885
赵老	随我一觞一咏，任彼非元彼非白，唯放酒杯宽	水调歌头	negative	0.4760751265850305
赵老	鸦啼鹊噪，兰馨松茂，把酒共春一笑	永遇乐	negative	0.3312013014614358
赵老	漉酒未巾时，暑槛披风处	生查子	negative	0.03590082757204527
赵老	世上渊明酒，人间陆羽茶	南柯子・南歌子	positive	0.9924906306676499
尤袤	晓妆无力胭脂重，春醉方酣酒晕深	瑞鹧鸪	negative	0.15216218303451123
谢懋	但销凝、夜阑酒醒，数声画角	解连环	negative	0.1994579523409986
王质	天香国色浓如酒	一斛珠	negative	0.4015656212443157
王质	酒阑君便起	临江仙	positive	0.9069145362614071
王质	云锦摇香吹散酒	苏幕遮	negative	0.03247716410132673
张孝祥	且趁华灯、频泛酒船宽	南歌子	negative	0.19063627797425975
张孝祥	一舸凌风，斗酒酹江，翩然乘兴东游	雨中花・夜行船	positive	0.6135979306268262
张孝祥	数杯愁里酒，两眼醉时春	临江仙	positive	0.964450974205572
张孝祥	争如对酒当歌	柳梢青	positive	0.50087974136612
张孝祥	明日重阳尊酒里，谁与黄花为主	念奴娇	positive	0.8945665508443941
张孝祥	华堂尊酒，但作艳阳歌，禽声喜，流云尽，明日春游俊	蓦山溪	positive	0.9886402538872547
张孝祥	青旗沽酒，各家炊熟	拾翠羽	positive	0.7212982638209104
张孝祥	斟楚酒，扣湘弦	鹧鸪天	positive	0.600629979340299
张孝祥	手携行客酒。酒客行携手	菩萨蛮	negative	0.06002751472398393
许左之	放直下、酒杯乾、便归去	失调名	positive	0.9495686246495015
崔敦礼	年年同上长生酒，得见沧溟几度乾	鹧鸪天	positive	0.6485051585130902
陈造	厌孤标冷艳，不入时宜，银烛底，酒沁冰肌未睡	洞仙歌	positive	0.9250007333511423
陈造	曾是瑶妃清瘦，帝与金丹换骨，酒韵上韶颜	水调歌头	positive	0.989450254002652
李处全	上马趣携酒，送客古朱方	水调歌头	negative	0.36212447665054015
韩淲	此际诞弥杯酒，宜歌风虎云龙	朝中措	positive	0.9685169176366645
韩淲	酒不为渠闲放荡，诗应嫌我太粗疏。酒徒诗社复何如	浣溪沙	positive	0.8513697517756387
韩淲	江上新凉入酒杯	浣溪沙	positive	0.7038770978740895
韩淲	留得菖蒲酒一杯	浣溪沙	negative	0.2025066683800043
韩淲	几回唤酒寻诗，诗成小醉，絮帽浑敧侧	百字令・念奴娇	positive	0.8723326540162234
韩淲	何当醉酒扬雄宅	贺新郎	positive	0.7077798637084405
韩淲	清秋须是酒	菩萨蛮	positive	0.5888329450734181
韩淲	不禁中酒情怀，爱闲懊恼，都忘却、旧题诗处	祝英台近	positive	0.9819755660647773
韩淲	睡鸭炉温吟散后，双鸳屏掩酒醒前	浣溪沙	negative	0.06235295227693294
韩淲	人闲题句，赢得浮潋酒盈杯	水调歌头	positive	0.9918147777995832
韩淲	不恨酒融歌歇	谒金门	positive	0.8351040610547279
韩淲	殢渠杯酒旨	谒金门	negative	0.4676024175636154
韩淲	州侯陈乐舞，法从酒杯同	临江仙	positive	0.9889754761474522
韩淲	为谁歌酒也迟留	鹧鸪天	negative	0.2878689541087526
韩淲	诗非漫与，酒非无算，都是悲秋兴在	鹊桥仙	positive	0.9985819944550087
韩淲	酒能沾醉雨能幽	浣溪沙	positive	0.933760713371771
韩淲	谁将村酒劝觥船	浣溪沙	negative	0.05173910042774288
韩淲	酒深不用人歌啸，锄圃试商量	眼儿媚	negative	0.4924751140522382
韩淲	又因杯酒见馀情	虞美人	negative	0.2574175153806022
韩淲	酒边华发更题诗	浣溪沙	positive	0.547910650703809
韩淲	夜静曲声初喷竹，酒深烛影细吹花	浣溪沙	negative	0.2646824433151863
韩淲	尔岂知吾恺悌，我乃因君谈笑，祝寿酒杯同	水调歌头	positive	0.9906456260345
韩淲	闲寻杯酒，清翻曲语，相与送残冬	少年游	positive	0.9538438118345823
韩淲	谁道玉肌寒起粟，酒能红	摊破浣溪沙・山花子	positive	0.9699314400328579
李廷忠	汲取恩波，酿成禄酒，庆公初度	水龙吟	positive	0.9982364869444679
李廷忠	有黄花插鬓，何妨敧帽，绿橙醒酒，莫惜空罍	沁园春	negative	0.02206766626166501
方千里	送春殢酒	垂丝钓	negative	0.4036912577850871
方千里	诗怀酒思，悔费十年昏晓	隔浦莲・隔浦莲近拍	positive	0.9856284015495098
方千里	因花瘦觉，为酒情锺，绿鬓几番催变	过秦楼	negative	0.10157720597361009
方千里	尚残酒潮红	塞翁吟	positive	0.7029731668425433
方千里	闲情须与酒商量	浣溪沙	negative	0.08603506505227942
方千里	藏钩春酒坐频倾	浣溪沙	positive	0.9893784533513797
方千里	记旧日、酒卸宫袍，马酬少妾词赋	宴清都	positive	0.8186919968890024
方千里	舞馀杨柳乍萦风，睡起海棠犹带酒	木兰花・玉楼春	positive	0.6242265987940132
方千里	人如秾李，香濛翠缕，芳酒嫩於橙	少年游	negative	0.2738258776004059
方千里	莫辞杯酒，天赋吾曹，特地锺情	庆春宫・高阳台	positive	0.9650764360587242
方千里	拥青娥，向红楼，南酒市	夜游宫	positive	0.9824445983167776
方千里	重阳天气，杯酒黄花，还寄他乡	诉衷情	negative	0.386254475998561
方千里	游冶寻旧侣，尊酒老吾乡	红林擒近	positive	0.8641498404734529
方千里	把酒同唤醒，促膝小留欢	红林擒近	positive	0.6332846764614828
方千里	潮生酒晕，独自倚、阑干时候	玉烛新	positive	0.9820241725536075
方千里	想旧家、接酒巡歌计，今难再得	六丑	negative	0.3510859762535544
方千里	嫩比鹅黄初熟酒	蝶恋花	positive	0.5449340821309013
方千里	春色恼人浓抵酒	蝶恋花	negative	0.4382029542392347
方千里	有客思归还把酒	蝶恋花	negative	0.03964127743331847
方千里	万斛深倾重碧酒	蝶恋花	positive	0.9446081522151379
